1500,	8,	0)
1501,	8,	0)
1502,	8,	0)
1503,	7,	0)
1504,	8,	0)
1505,	8,	0)
1506,	8,	0)
1507,	8,	0)
1508,	7,	0)
1509,	8,	0)
1510,	8,	0)
1511,	8,	0)
1512,	7,	0)
1513,	7,	0)
1514,	8,	0)
1515,	8,	0)
1516,	7,	0)
1517,	7,	0)
1518,	8,	0)
1519,	8,	0)
1520,	7,	0)
1521,	7,	0)
1522,	7,	0)
1523,	8,	0)
1524,	7,	0)
1525,	7,	0)
1526,	7,	1)
1527,	7,	1)
1528,	7,	1)
1529,	7,	1)
1530,	7,	1)
1531,	6,	1)
1532,	6,	1)
1533,	7,	1)
1534,	7,	1)
1535,	7,	1)
1536,	7,	1)
1537,	7,	1)
1538,	8,	0)
1539,	8,	0)
1540,	8,	0)
1541,	7,	0)
1542,	7,	0)
1543,	8,	0)
1544,	8,	0)
1545,	8,	0)
1546,	8,	0)
1547,	8,	0)
1548,	8,	0)
1549,	8,	0)
1550,	8,	0)
1551,	9,	0)
1552,	8,	0)
1553,	8,	0)
1554,	8,	0)
1555,	8,	0)
1556,	8,	0)
1557,	8,	0)
1558,	8,	0)
1559,	8,	0)
1560,	8,	0)
1561,	8,	0)
1562,	8,	1)
1563,	8,	1)
1564,	7,	1)
1565,	7,	1)
1566,	8,	1)
1567,	8,	1)
1568,	8,	1)
1569,	8,	1)
1570,	8,	1)
1571,	8,	1)
1572,	9,	1)
1573,	9,	0)
1574,	9,	0)
1575,	8,	0)
1576,	8,	0)
1577,	8,	0)
1578,	9,	0)
1579,	9,	0)
1580,	9,	0)
1581,	9,	0)
1582,	8,	0)
1583,	9,	0)
1584,	9,	0)
1585,	9,	0)
1586,	9,	0)
1587,	8,	0)
1588,	9,	0)
1589,	9,	0)
1590,	9,	0)
1591,	8,	0)
1592,	8,	0)
1593,	9,	0)
1594,	9,	0)
1595,	8,	0)
1596,	8,	0)
1597,	8,	0)
1598,	8,	1)
1599,	8,	1)
1600,	8,	1)
1601,	8,	1)
1602,	8,	1)
1603,	7,	1)
1604,	7,	1)
1605,	7,	1)
1606,	7,	1)
1607,	8,	1)
1608,	8,	1)
1609,	8,	1)
1610,	8,	0)
1611,	8,	0)
1612,	8,	0)
1613,	7,	0)
1614,	8,	0)
1615,	8,	0)
1616,	8,	0)
1617,	8,	0)
1618,	8,	0)
1619,	8,	0)
1620,	8,	0)
1621,	8,	0)
1622,	8,	0)
1623,	8,	0)
1624,	8,	0)
1625,	8,	0)
1626,	8,	0)
1627,	8,	0)
1628,	8,	0)
1629,	8,	0)
1630,	8,	0)
1631,	8,	0)
1632,	7,	0)
1633,	8,	0)
1634,	8,	1)
1635,	8,	1)
1636,	7,	1)
1637,	7,	1)
1638,	8,	1)
1639,	8,	1)
1640,	8,	1)
1641,	8,	1)
1642,	8,	1)
1643,	8,	1)
1644,	9,	1)
1645,	9,	0)
1646,	9,	0)
1647,	8,	0)
1648,	8,	0)
1649,	8,	0)
1650,	9,	0)
1651,	9,	0)
1652,	9,	0)
1653,	9,	0)
1654,	8,	0)
1655,	9,	0)
1656,	9,	0)
1657,	9,	0)
1658,	8,	0)
1659,	8,	0)
1660,	9,	0)
1661,	9,	0)
1662,	9,	0)
1663,	8,	0)
1664,	8,	0)
1665,	9,	0)
1666,	9,	0)
1667,	8,	0)
1668,	8,	0)
1669,	8,	0)
1670,	8,	1)
1671,	8,	1)
1672,	8,	1)
1673,	8,	1)
1674,	7,	1)
1675,	7,	1)
1676,	7,	1)
1677,	7,	1)
1678,	7,	1)
1679,	8,	1)
1680,	8,	1)
1681,	8,	0)
1682,	8,	0)
1683,	7,	0)
1684,	7,	0)
1685,	8,	0)
1686,	8,	0)
1687,	8,	0)
1688,	8,	0)
1689,	7,	0)
1690,	7,	0)
1691,	8,	0)
1692,	8,	0)
1693,	8,	0)
1694,	7,	0)
1695,	8,	0)
1696,	8,	0)
1697,	8,	0)
1698,	7,	0)
1699,	7,	0)
1700,	8,	0)
1701,	8,	0)
1702,	7,	0)
1703,	7,	0)
1704,	8,	0)
1705,	7,	0)
1706,	7,	1)
1707,	7,	1)
1708,	7,	1)
1709,	7,	1)
1710,	7,	1)
1711,	7,	1)
1712,	7,	1)
1713,	7,	1)
1714,	8,	1)
1715,	8,	1)
1716,	8,	0)
1717,	8,	0)
1718,	8,	0)
1719,	8,	0)
1720,	8,	0)
1721,	8,	0)
1722,	8,	0)
1723,	8,	0)
1724,	9,	0)
1725,	8,	0)
1726,	8,	0)
1727,	8,	0)
1728,	8,	0)
1729,	8,	0)
1730,	8,	0)
1731,	8,	0)
1732,	8,	0)
1733,	9,	0)
1734,	8,	0)
1735,	8,	0)
1736,	8,	0)
1737,	8,	0)
1738,	8,	0)
1739,	8,	0)
1740,	8,	0)
1741,	7,	0)
1742,	7,	1)
1743,	8,	1)
1744,	8,	1)
1745,	7,	1)
1746,	7,	1)
1747,	7,	1)
1748,	7,	1)
1749,	8,	1)
1750,	8,	1)
1751,	8,	1)
1752,	8,	1)
1753,	8,	0)
1754,	8,	0)
1755,	9,	0)
1756,	8,	0)
1757,	8,	0)
1758,	8,	0)
1759,	8,	0)
1760,	8,	0)
1761,	9,	0)
1762,	8,	0)
1763,	8,	0)
1764,	8,	0)
1765,	9,	0)
1766,	9,	0)
1767,	8,	0)
1768,	8,	0)
1769,	8,	0)
1770,	9,	0)
1771,	8,	0)
1772,	8,	0)
1773,	8,	0)
1774,	8,	0)
1775,	8,	0)
1776,	8,	0)
1777,	8,	0)
1778,	8,	1)
1779,	7,	1)
1780,	8,	1)
1781,	8,	1)
1782,	8,	1)
1783,	7,	1)
1784,	7,	1)
1785,	7,	1)
1786,	7,	1)
1787,	8,	1)
1788,	8,	1)
1789,	8,	0)
1790,	8,	0)
1791,	7,	0)
1792,	7,	0)
1793,	8,	0)
1794,	8,	0)
1795,	8,	0)
1796,	8,	0)
1797,	7,	0)
1798,	7,	0)
1799,	8,	0)
1800,	8,	0)
1801,	7,	0)
1802,	7,	0)
1803,	8,	0)
1804,	8,	0)
1805,	7,	0)
1806,	7,	0)
1807,	7,	0)
1808,	8,	0)
1809,	7,	0)
1810,	7,	0)
1811,	7,	0)
1812,	8,	0)
1813,	7,	0)
1814,	7,	1)
1815,	7,	1)
1816,	7,	1)
1817,	7,	1)
1818,	7,	1)
1819,	7,	1)
1820,	7,	1)
1821,	7,	1)
1822,	8,	1)
1823,	8,	1)
1824,	8,	1)
1825,	8,	0)
1826,	9,	0)
1827,	8,	0)
1828,	8,	0)
1829,	8,	0)
1830,	8,	0)
1831,	9,	0)
1832,	9,	0)
1833,	8,	0)
1834,	8,	0)
1835,	8,	0)
1836,	9,	0)
1837,	9,	0)
1838,	8,	0)
1839,	8,	0)
1840,	9,	0)
1841,	9,	0)
1842,	8,	0)
1843,	8,	0)
1844,	8,	0)
1845,	9,	0)
1846,	8,	0)
1847,	8,	0)
1848,	8,	0)
1849,	8,	0)
1850,	7,	1)
1851,	8,	1)
1852,	8,	1)
1853,	8,	1)
1854,	7,	1)
1855,	7,	1)
1856,	7,	1)
1857,	7,	1)
1858,	8,	1)
1859,	8,	1)
1860,	8,	1)
1861,	8,	0)
1862,	8,	0)
1863,	8,	0)
1864,	7,	0)
1865,	8,	0)
1866,	8,	0)
1867,	8,	0)
1868,	8,	0)
1869,	8,	0)
1870,	8,	0)
1871,	8,	0)
1872,	8,	0)
1873,	8,	0)
1874,	8,	0)
1875,	8,	0)
1876,	8,	0)
1877,	8,	0)
1878,	8,	0)
1879,	8,	0)
1880,	8,	0)
1881,	8,	0)
1882,	8,	0)
1883,	7,	0)
1884,	8,	0)
1885,	8,	0)
1886,	8,	1)
1887,	7,	1)
1888,	7,	1)
1889,	8,	1)
1890,	8,	1)
1891,	7,	1)
1892,	7,	1)
1893,	7,	1)
1894,	7,	1)
1895,	8,	1)
1896,	8,	1)
1897,	8,	0)
1898,	8,	0)
1899,	8,	0)
1900,	7,	0)
1901,	8,	0)
1902,	8,	0)
1903,	8,	0)
1904,	8,	0)
1905,	7,	0)
1906,	8,	0)
1907,	8,	0)
1908,	8,	0)
1909,	8,	0)
1910,	7,	0)
1911,	8,	0)
1912,	8,	0)
1913,	8,	0)
1914,	7,	0)
1915,	8,	0)
1916,	8,	0)
1917,	8,	0)
1918,	7,	0)
1919,	7,	0)
1920,	8,	0)
1921,	7,	0)
1922,	7,	1)
1923,	7,	1)
1924,	7,	1)
1925,	7,	1)
1926,	7,	1)
1927,	7,	1)
1928,	7,	1)
1929,	7,	1)
1930,	8,	1)
1931,	8,	1)
1932,	8,	1)
1933,	8,	0)
1934,	8,	0)
1935,	8,	0)
1936,	8,	0)
1937,	8,	0)
1938,	8,	0)
1939,	8,	0)
1940,	9,	0)
1941,	8,	0)
1942,	8,	0)
1943,	8,	0)
1944,	8,	0)
1945,	9,	0)
1946,	8,	0)
1947,	8,	0)
1948,	8,	0)
1949,	9,	0)
1950,	8,	0)
1951,	8,	0)
1952,	8,	0)
1953,	8,	0)
1954,	8,	0)
1955,	8,	0)
1956,	8,	0)
1957,	8,	0)
1958,	7,	1)
1959,	8,	1)
1960,	8,	1)
1961,	8,	1)
1962,	7,	1)
1963,	7,	1)
1964,	7,	1)
1965,	7,	1)
1966,	8,	1)
1967,	8,	1)
1968,	8,	0)
1969,	8,	0)
1970,	8,	0)
1971,	7,	0)
1972,	8,	0)
1973,	8,	0)
1974,	8,	0)
1975,	8,	0)
1976,	8,	0)
1977,	8,	0)
1978,	8,	0)
1979,	8,	0)
1980,	8,	0)
1981,	7,	0)
1982,	8,	0)
1983,	8,	0)
1984,	8,	0)
1985,	8,	0)
1986,	7,	0)
1987,	8,	0)
1988,	8,	0)
1989,	8,	0)
1990,	7,	0)
1991,	8,	0)
1992,	8,	0)
1993,	7,	0)
1994,	7,	1)
1995,	7,	1)
1996,	8,	1)
1997,	7,	1)
1998,	7,	1)
1999,	7,	1)
